,Ham madde tedarikçileri,Sipariş Miktarı,İrsaliye Miktarı,Fatura Miktarı,Ham madde ürün adı,Br. Fiyat,Alt Toplam,KDV,Genel Toplam,Sipariş Tarihi,İstenen Teslim Tarihi,Gerçekleşen Teslim Tarihi,En Son İrsaliye Tarihi,Sevk Performansı (Gün),Zamanında,Sipariş Açan
2022-05-03 07:00:00,Edirne Hammadde Tic. A.Ş.,66.0,66,66,Bisküvit,950,62700,11286.0,73986.0,2022-05-03 07:00:00,2022-05-06 07:00:00,2022-05-08 07:00:00,2022-05-08 07:00:00,0,0,Satınalma-Seyfettin
2022-05-03 08:00:00,Şamıtlı Hammadde Tic. A.Ş.,19.0,19,19,İthal kepek,270.0,5130.0,923.4,6053.4,2022-05-03 08:00:00,2022-05-06 08:00:00,2022-05-09 08:00:00,2022-05-09 08:00:00,0,0,Satınalma-Kasım
2022-05-03 09:00:00,Asrın Hammadde Tic. A.Ş.,110.0,110,110,ATK (%26-28),180,19800,3564.0,23364.0,2022-05-03 09:00:00,2022-05-06 09:00:00,2022-05-10 09:00:00,2022-05-10 09:00:00,0,0,Satınalma -Süreyya
2022-05-03 10:00:00,Ceyhan Hammadde Tic. A.Ş.,172.0,172,172,Mermer tozu,150,25800,4644.0,30444.0,2022-05-03 10:00:00,2022-05-06 10:00:00,2022-05-06 10:00:00,2022-05-06 10:00:00,0,0,Satınalma-Kasım
2022-05-03 11:00:00,Güzel Hammadde Tic. A.Ş.,162.0,162,162,Razmol,1100,178200,32076.0,210276.0,2022-05-03 11:00:00,2022-05-06 11:00:00,2022-05-07 11:00:00,2022-05-07 11:00:00,0,0,Satınalma -Süreyya
2022-05-03 12:00:00,Nevşehir Hammadde Tic. A.Ş.,14.0,14,14,Amonyum klorür,890.0,12460.0,2242.7999999999997,14702.8,2022-05-03 12:00:00,2022-05-05 12:00:00,2022-05-05 12:00:00,2022-05-05 12:00:00,0,0,Satınalma-Kasım
2022-05-03 13:00:00,Ruşeym Hammadde Tic. A.Ş.,10.0,10,10,Organik selenyum,925.0,9250.0,1665.0,10915.0,2022-05-03 13:00:00,2022-05-06 13:00:00,2022-05-08 13:00:00,2022-05-08 13:00:00,0,0,Satınalma -Süreyya
2022-05-03 14:00:00,Tahsinli Hammadde Tic. A.Ş.,114.0,114,114,Arpa,7500,855000,153900.0,1008900.0,2022-05-03 14:00:00,2022-05-06 14:00:00,2022-05-10 14:00:00,2022-05-10 14:00:00,0,0,Satınalma-Kasım
2022-05-03 15:00:00,Karadere Hammadde Tic. A.Ş.,175.0,175,175,Bisküvit,950,166250,29925.0,196175.0,2022-05-03 15:00:00,2022-05-05 15:00:00,2022-05-08 15:00:00,2022-05-08 15:00:00,0,0,Satınalma-Seyfettin
2022-05-03 16:00:00,Buhara Hammadde Tic. A.Ş.,157.0,157,157,Arpa,7500,1177500,211950.0,1389450.0,2022-05-03 16:00:00,2022-05-05 16:00:00,2022-05-05 16:00:00,2022-05-05 16:00:00,0,0,Satınalma-Sıddık
2022-05-03 17:00:00,Buhara Hammadde Tic. A.Ş.,19.0,19,19,İthal kepek,270.0,5130.0,923.4,6053.4,2022-05-03 17:00:00,2022-05-06 17:00:00,2022-05-10 17:00:00,2022-05-10 17:00:00,0,0,Satınalma-Tahir
2022-05-03 18:00:00,Mersinli Hammadde Tic. A.Ş.,168.0,168,168,Mermer tozu,150,25200,4536.0,29736.0,2022-05-03 18:00:00,2022-05-05 18:00:00,2022-05-09 18:00:00,2022-05-09 18:00:00,0,0,Satınalma-Kasım
2022-05-03 19:00:00,Ceyhan Hammadde Tic. A.Ş.,122.0,122,122,Masarasyon suyu,860,104920,18885.6,123805.6,2022-05-03 19:00:00,2022-05-06 19:00:00,2022-05-08 19:00:00,2022-05-08 19:00:00,0,0,Satınalma -Süreyya
2022-05-03 20:00:00,Hasankaya Hammadde Tic. A.Ş.,53.0,53,53,Mermer tozu,150,7950,1431.0,9381.0,2022-05-03 20:00:00,2022-05-06 20:00:00,2022-05-06 20:00:00,2022-05-06 20:00:00,0,0,Satınalma-Kasım
2022-05-03 21:00:00,Buhara Hammadde Tic. A.Ş.,173.0,173,173,Buğday,9250,1600250,288045.0,1888295.0,2022-05-03 21:00:00,2022-05-06 21:00:00,2022-05-07 21:00:00,2022-05-07 21:00:00,0,0,Satınalma-Sıddık
2022-05-03 22:00:00,Şamıtlı Hammadde Tic. A.Ş.,45.0,45,45,Arpa,7500,337500,60750.0,398250.0,2022-05-03 22:00:00,2022-05-06 22:00:00,2022-05-08 22:00:00,2022-05-08 22:00:00,0,0,Satınalma-Sıddık
2022-05-03 23:00:00,LDK Hammadde Tic. A.Ş.,151.0,151,151,Fındık küspesi,4300,649300,116874.0,766174.0,2022-05-03 23:00:00,2022-05-05 23:00:00,2022-05-06 23:00:00,2022-05-06 23:00:00,0,0,Satınalma-Sıddık
2022-05-04 00:00:00,Salihli Hammadde Tic. A.Ş.,15.0,15,15,Vanilya aroması,380.0,5700.0,1026.0,6726.0,2022-05-04 00:00:00,2022-05-06 00:00:00,2022-05-07 00:00:00,2022-05-07 00:00:00,0,0,Satınalma -Süreyya
2022-05-04 01:00:00,Özeniş Hammadde Tic. A.Ş.,10.0,10,10,Amonyum klorür,890.0,8900.0,1602.0,10502.0,2022-05-04 01:00:00,2022-05-07 01:00:00,2022-05-08 01:00:00,2022-05-08 01:00:00,0,0,Satınalma-Tahir
2022-05-04 02:00:00,Formül Hammadde Tic. A.Ş.,123.0,123,123,Fındık küspesi,4300,528900,95202.0,624102.0,2022-05-04 02:00:00,2022-05-07 02:00:00,2022-05-11 02:00:00,2022-05-11 02:00:00,0,0,Satınalma-Tahir
2022-05-04 03:00:00,Formül Hammadde Tic. A.Ş.,16.0,16,16,Sodyum bikarbonat,530.0,8480.0,1526.3999999999999,10006.4,2022-05-04 03:00:00,2022-05-07 03:00:00,2022-05-10 03:00:00,2022-05-10 03:00:00,0,0,Satınalma-Kasım
2022-05-04 04:00:00,Dünya Hammadde Tic. A.Ş.,5.0,5,5,Organik selenyum,925.0,4625.0,832.5,5457.5,2022-05-04 04:00:00,2022-05-06 04:00:00,2022-05-07 04:00:00,2022-05-07 04:00:00,0,0,Satınalma -Süreyya
2022-05-04 05:00:00,Özeniş Hammadde Tic. A.Ş.,80.0,80,80,Bisküvit,950,76000,13680.0,89680.0,2022-05-04 05:00:00,2022-05-06 05:00:00,2022-05-06 05:00:00,2022-05-06 05:00:00,0,0,Satınalma -Süreyya
2022-05-04 06:00:00,Tahsinli Hammadde Tic. A.Ş.,187.0,187,187,Bisküvit,950,177650,31977.0,209627.0,2022-05-04 06:00:00,2022-05-07 06:00:00,2022-05-11 06:00:00,2022-05-11 06:00:00,0,0,Satınalma-Kasım
2022-05-04 07:00:00,Ordulu Hammadde Tic. A.Ş.,4.0,4,4,Vanilya aroması,380.0,1520.0,273.59999999999997,1793.6,2022-05-04 07:00:00,2022-05-06 07:00:00,2022-05-06 07:00:00,2022-05-06 07:00:00,0,0,Satınalma-Sıddık
2022-05-04 08:00:00,Ruşeym Hammadde Tic. A.Ş.,11.0,11,11,Amonyum klorür,890.0,9790.0,1762.2,11552.2,2022-05-04 08:00:00,2022-05-07 08:00:00,2022-05-08 08:00:00,2022-05-08 08:00:00,0,0,Satınalma-Kasım
2022-05-04 09:00:00,Karadere Hammadde Tic. A.Ş.,11.0,11,11,Tuz,150.0,1650.0,297.0,1947.0,2022-05-04 09:00:00,2022-05-06 09:00:00,2022-05-10 09:00:00,2022-05-10 09:00:00,0,0,Satınalma-Kasım
2022-05-04 10:00:00,Panama Hammadde Tic. A.Ş.,8.0,8,8,Amonyum klorür,890.0,7120.0,1281.6,8401.6,2022-05-04 10:00:00,2022-05-07 10:00:00,2022-05-10 10:00:00,2022-05-10 10:00:00,0,0,Satınalma -Süreyya
2022-05-04 11:00:00,Buhara Hammadde Tic. A.Ş.,12.0,12,12,Amonyum klorür,890.0,10680.0,1922.3999999999999,12602.4,2022-05-04 11:00:00,2022-05-07 11:00:00,2022-05-09 11:00:00,2022-05-09 11:00:00,0,0,Satınalma-Sıddık
2022-05-04 12:00:00,Ceyhan Hammadde Tic. A.Ş.,10.0,10,10,Natmin,250.0,2500.0,450.0,2950.0,2022-05-04 12:00:00,2022-05-06 12:00:00,2022-05-10 12:00:00,2022-05-10 12:00:00,1,0,Satınalma-Seyfettin
2022-05-04 13:00:00,Ruşeym Hammadde Tic. A.Ş.,140.0,140,140,Mermer tozu,150,21000,3780.0,24780.0,2022-05-04 13:00:00,2022-05-06 13:00:00,2022-05-08 13:00:00,2022-05-08 13:00:00,0,0,Satınalma-Sıddık
2022-05-04 14:00:00,Nevşehir Hammadde Tic. A.Ş.,137.0,137,137,VPC,1450,198650,35757.0,234407.0,2022-05-04 14:00:00,2022-05-07 14:00:00,2022-05-07 14:00:00,2022-05-07 14:00:00,0,0,Satınalma-Tahir
2022-05-04 15:00:00,Iğdır Hammadde Tic. A.Ş.,133.0,133,133,Melas,3800,505400,90972.0,596372.0,2022-05-04 15:00:00,2022-05-06 15:00:00,2022-05-08 15:00:00,2022-05-08 15:00:00,0,0,Satınalma-Tahir
2022-05-04 16:00:00,Karadere Hammadde Tic. A.Ş.,194.0,194,194,Fındık küspesi,4300,834200,150156.0,984356.0,2022-05-04 16:00:00,2022-05-06 16:00:00,2022-05-09 16:00:00,2022-05-09 16:00:00,0,0,Satınalma-Tahir
2022-05-04 17:00:00,Salihli Hammadde Tic. A.Ş.,28.0,28,28,VPC,1450,40600,7308.0,47908.0,2022-05-04 17:00:00,2022-05-07 17:00:00,2022-05-07 17:00:00,2022-05-07 17:00:00,0,0,Satınalma-Kasım
2022-05-04 18:00:00,Iğdır Hammadde Tic. A.Ş.,123.0,123,123,Bisküvit,950,116850,21033.0,137883.0,2022-05-04 18:00:00,2022-05-06 18:00:00,2022-05-07 18:00:00,2022-05-07 18:00:00,0,0,Satınalma-Sıddık
2022-05-04 19:00:00,Buhara Hammadde Tic. A.Ş.,198.0,198,198,Mısır,6000,1188000,213840.0,1401840.0,2022-05-04 19:00:00,2022-05-07 19:00:00,2022-05-08 19:00:00,2022-05-08 19:00:00,0,0,Satınalma -Süreyya
2022-05-04 20:00:00,Dünya Hammadde Tic. A.Ş.,114.0,114,114,Ruminant besi vm,2800,319200,57456.0,376656.0,2022-05-04 20:00:00,2022-05-07 20:00:00,2022-05-07 20:00:00,2022-05-07 20:00:00,0,0,Satınalma -Süreyya
2022-05-04 21:00:00,Mersinli Hammadde Tic. A.Ş.,12.0,12,12,Tuz,150.0,1800.0,324.0,2124.0,2022-05-04 21:00:00,2022-05-06 21:00:00,2022-05-10 21:00:00,2022-05-10 21:00:00,0,0,Satınalma-Sıddık
2022-05-04 22:00:00,Iğdır Hammadde Tic. A.Ş.,191.0,191,191,Fındık küspesi,4300,821300,147834.0,969134.0,2022-05-04 22:00:00,2022-05-07 22:00:00,2022-05-08 22:00:00,2022-05-08 22:00:00,0,0,Satınalma-Sıddık
2022-05-04 23:00:00,LDK Hammadde Tic. A.Ş.,186.0,186,186,Melas,3800,706800,127224.0,834024.0,2022-05-04 23:00:00,2022-05-06 23:00:00,2022-05-07 23:00:00,2022-05-07 23:00:00,0,0,Satınalma-Tahir
2022-05-05 00:00:00,Formül Hammadde Tic. A.Ş.,25.0,25,25,VPC,1450,36250,6525.0,42775.0,2022-05-05 00:00:00,2022-05-08 00:00:00,2022-05-08 00:00:00,2022-05-08 00:00:00,0,0,Satınalma-Tahir
2022-05-05 01:00:00,LDK Hammadde Tic. A.Ş.,75.0,75,75,Buğday,9250,693750,124875.0,818625.0,2022-05-05 01:00:00,2022-05-07 01:00:00,2022-05-08 01:00:00,2022-05-08 01:00:00,0,0,Satınalma-Seyfettin
2022-05-05 02:00:00,Şamıtlı Hammadde Tic. A.Ş.,16.0,16,16,Vanilya aroması,380.0,6080.0,1094.3999999999999,7174.4,2022-05-05 02:00:00,2022-05-08 02:00:00,2022-05-10 02:00:00,2022-05-10 02:00:00,0,0,Satınalma-Sıddık
2022-05-05 03:00:00,Iğdır Hammadde Tic. A.Ş.,61.0,61,61,Ruminant besi vm,2800,170800,30744.0,201544.0,2022-05-05 03:00:00,2022-05-08 03:00:00,2022-05-10 03:00:00,2022-05-10 03:00:00,0,0,Satınalma-Kasım
2022-05-05 04:00:00,Güzel Hammadde Tic. A.Ş.,57.0,57,57,Masarasyon suyu,860,49020,8823.6,57843.6,2022-05-05 04:00:00,2022-05-07 04:00:00,2022-05-07 04:00:00,2022-05-07 04:00:00,0,0,Satınalma -Süreyya
2022-05-05 05:00:00,Ceyhan Hammadde Tic. A.Ş.,32.0,32,32,VPC,1450,46400,8352.0,54752.0,2022-05-05 05:00:00,2022-05-07 05:00:00,2022-05-10 05:00:00,2022-05-10 05:00:00,0,1,Satınalma-Seyfettin
2022-05-05 06:00:00,Panama Hammadde Tic. A.Ş.,133.0,133,133,VPC,1450,192850,34713.0,227563.0,2022-05-05 06:00:00,2022-05-08 06:00:00,2022-05-09 06:00:00,2022-05-09 06:00:00,0,0,Satınalma -Süreyya
2022-05-05 08:00:00,Asrın Hammadde Tic. A.Ş.,116.0,116,116,Masarasyon suyu,860,99760,17956.8,117716.8,2022-05-05 08:00:00,2022-05-08 08:00:00,2022-05-08 08:00:00,2022-05-08 08:00:00,0,0,Satınalma-Tahir
2022-05-05 10:00:00,Özeniş Hammadde Tic. A.Ş.,8.0,8,8,Natmin,250.0,2000.0,360.0,2360.0,2022-05-05 10:00:00,2022-05-07 10:00:00,2022-05-09 10:00:00,2022-05-09 10:00:00,0,0,Satınalma-Tahir
2022-05-05 11:00:00,Formül Hammadde Tic. A.Ş.,162.0,162,162,Ruminant besi vm,2800,453600,81648.0,535248.0,2022-05-05 11:00:00,2022-05-07 11:00:00,2022-05-11 11:00:00,2022-05-11 11:00:00,0,0,Satınalma -Süreyya
2022-05-05 12:00:00,Asrın Hammadde Tic. A.Ş.,6.0,6,6,Organik selenyum,925.0,5550.0,999.0,6549.0,2022-05-05 12:00:00,2022-05-08 12:00:00,2022-05-10 12:00:00,2022-05-10 12:00:00,3,0,Satınalma-Tahir
2022-05-05 13:00:00,Formül Hammadde Tic. A.Ş.,49.0,49,49,Razmol,1100,53900,9702.0,63602.0,2022-05-05 13:00:00,2022-05-07 13:00:00,2022-05-09 13:00:00,2022-05-09 13:00:00,0,0,Satınalma -Süreyya
2022-05-05 14:00:00,Uğrakdere Hammadde Tic. A.Ş.,12.0,12,12,Organik selenyum,925.0,11100.0,1998.0,13098.0,2022-05-05 14:00:00,2022-05-08 14:00:00,2022-05-09 14:00:00,2022-05-09 14:00:00,0,0,Satınalma-Kasım
2022-05-05 15:00:00,Edirne Hammadde Tic. A.Ş.,198.0,198,198,Buğday,9250,1831500,329670.0,2161170.0,2022-05-05 15:00:00,2022-05-08 15:00:00,2022-05-11 15:00:00,2022-05-11 15:00:00,0,0,Satınalma -Süreyya
2022-05-05 16:00:00,Mersinli Hammadde Tic. A.Ş.,4.0,4,4,İthal kepek,270.0,1080.0,194.4,1274.4,2022-05-05 16:00:00,2022-05-07 16:00:00,2022-05-09 16:00:00,2022-05-09 16:00:00,0,0,Satınalma-Seyfettin
2022-05-05 17:00:00,Güzel Hammadde Tic. A.Ş.,12.0,12,12,Tuz,150.0,1800.0,324.0,2124.0,2022-05-05 17:00:00,2022-05-07 17:00:00,2022-05-10 17:00:00,2022-05-10 17:00:00,0,0,Satınalma-Sıddık
2022-05-05 18:00:00,Ceyhan Hammadde Tic. A.Ş.,16.0,16,16,İthal kepek,270.0,4320.0,777.6,5097.6,2022-05-05 18:00:00,2022-05-07 18:00:00,2022-05-11 18:00:00,2022-05-11 18:00:00,0,0,Satınalma -Süreyya
2022-05-05 19:00:00,Ordulu Hammadde Tic. A.Ş.,104.0,104,104,Mısır,6000,624000,112320.0,736320.0,2022-05-05 19:00:00,2022-05-08 19:00:00,2022-05-12 19:00:00,2022-05-12 19:00:00,0,0,Satınalma-Seyfettin
2022-05-05 20:00:00,Dünya Hammadde Tic. A.Ş.,10.0,10,10,Vanilya aroması,380.0,3800.0,684.0,4484.0,2022-05-05 20:00:00,2022-05-07 20:00:00,2022-05-08 20:00:00,2022-05-08 20:00:00,0,0,Satınalma-Seyfettin
2022-05-05 21:00:00,Karadere Hammadde Tic. A.Ş.,76.0,76,76,Buğday,9250,703000,126540.0,829540.0,2022-05-05 21:00:00,2022-05-08 21:00:00,2022-05-11 21:00:00,2022-05-11 21:00:00,0,0,Satınalma-Seyfettin
2022-05-05 22:00:00,Edirne Hammadde Tic. A.Ş.,181.0,181,181,ATK (%26-28),180,32580,5864.4,38444.4,2022-05-05 22:00:00,2022-05-07 22:00:00,2022-05-08 22:00:00,2022-05-08 22:00:00,0,0,Satınalma-Seyfettin
2022-05-05 23:00:00,Özeniş Hammadde Tic. A.Ş.,114.0,114,114,Melas,3800,433200,77976.0,511176.0,2022-05-05 23:00:00,2022-05-07 23:00:00,2022-05-08 23:00:00,2022-05-08 23:00:00,0,0,Satınalma-Seyfettin
2022-05-06 00:00:00,Özeniş Hammadde Tic. A.Ş.,141.0,141,141,ATK (%26-28),180,25380,4568.4,29948.4,2022-05-06 00:00:00,2022-05-09 00:00:00,2022-05-09 00:00:00,2022-05-09 00:00:00,0,0,Satınalma-Seyfettin
2022-05-06 02:00:00,Şamıtlı Hammadde Tic. A.Ş.,6.0,6,6,Sodyum bikarbonat,530.0,3180.0,572.4,3752.4,2022-05-06 02:00:00,2022-05-09 02:00:00,2022-05-10 02:00:00,2022-05-10 02:00:00,0,0,Satınalma-Seyfettin
2022-05-06 03:00:00,Nevşehir Hammadde Tic. A.Ş.,196.0,196,196,Kepek,3000,588000,105840.0,693840.0,2022-05-06 03:00:00,2022-05-09 03:00:00,2022-05-10 03:00:00,2022-05-10 03:00:00,0,0,Satınalma-Sıddık
2022-05-06 04:00:00,Buhara Hammadde Tic. A.Ş.,153.0,153,153,Bisküvit,950,145350,26163.0,171513.0,2022-05-06 04:00:00,2022-05-09 04:00:00,2022-05-13 04:00:00,2022-05-13 04:00:00,0,0,Satınalma-Kasım
2022-05-06 05:00:00,Özeniş Hammadde Tic. A.Ş.,191.0,191,191,Arpa,7500,1432500,257850.0,1690350.0,2022-05-06 05:00:00,2022-05-08 05:00:00,2022-05-12 05:00:00,2022-05-12 05:00:00,0,0,Satınalma-Kasım
2022-05-06 07:00:00,Özeniş Hammadde Tic. A.Ş.,144.0,144,144,VPC,1450,208800,37584.0,246384.0,2022-05-06 07:00:00,2022-05-08 07:00:00,2022-05-10 07:00:00,2022-05-10 07:00:00,0,0,Satınalma-Seyfettin
2022-05-06 08:00:00,Mersinli Hammadde Tic. A.Ş.,130.0,130,130,Razmol,1100,143000,25740.0,168740.0,2022-05-06 08:00:00,2022-05-09 08:00:00,2022-05-11 08:00:00,2022-05-11 08:00:00,0,0,Satınalma-Sıddık
2022-05-06 09:00:00,Özeniş Hammadde Tic. A.Ş.,18.0,18,18,Vanilya aroması,380.0,6840.0,1231.2,8071.2,2022-05-06 09:00:00,2022-05-09 09:00:00,2022-05-13 09:00:00,2022-05-13 09:00:00,0,0,Satınalma-Seyfettin
2022-05-06 10:00:00,Iğdır Hammadde Tic. A.Ş.,19.0,19,19,Kekik aroması,920.0,17480.0,3146.4,20626.4,2022-05-06 10:00:00,2022-05-08 10:00:00,2022-05-12 10:00:00,2022-05-12 10:00:00,0,0,Satınalma-Kasım
2022-05-06 11:00:00,Dünya Hammadde Tic. A.Ş.,89.0,89,89,Arpa,7500,667500,120150.0,787650.0,2022-05-06 11:00:00,2022-05-09 11:00:00,2022-05-12 11:00:00,2022-05-12 11:00:00,0,0,Satınalma-Sıddık
2022-05-06 12:00:00,Özeniş Hammadde Tic. A.Ş.,17.0,17,17,Organik selenyum,925.0,15725.0,2830.5,18555.5,2022-05-06 12:00:00,2022-05-08 12:00:00,2022-05-10 12:00:00,2022-05-10 12:00:00,0,0,Satınalma-Seyfettin
2022-05-06 13:00:00,Formül Hammadde Tic. A.Ş.,7.0,7,7,Sodyum bikarbonat,530.0,3710.0,667.8,4377.8,2022-05-06 13:00:00,2022-05-08 13:00:00,2022-05-11 13:00:00,2022-05-11 13:00:00,0,1,Satınalma-Tahir
2022-05-06 14:00:00,LDK Hammadde Tic. A.Ş.,126.0,126,126,Mısır,6000,756000,136080.0,892080.0,2022-05-06 14:00:00,2022-05-08 14:00:00,2022-05-09 14:00:00,2022-05-09 14:00:00,0,0,Satınalma-Tahir
2022-05-06 15:00:00,Tahsinli Hammadde Tic. A.Ş.,19.0,19,19,Sodyum bikarbonat,530.0,10070.0,1812.6,11882.6,2022-05-06 15:00:00,2022-05-09 15:00:00,2022-05-09 15:00:00,2022-05-09 15:00:00,0,0,Satınalma-Tahir
2022-05-06 16:00:00,Uğrakdere Hammadde Tic. A.Ş.,14.0,14,14,Natmin,250.0,3500.0,630.0,4130.0,2022-05-06 16:00:00,2022-05-09 16:00:00,2022-05-10 16:00:00,2022-05-10 16:00:00,0,0,Satınalma-Seyfettin
2022-05-06 17:00:00,Ceyhan Hammadde Tic. A.Ş.,11.0,11,11,İthal kepek,270.0,2970.0,534.6,3504.6,2022-05-06 17:00:00,2022-05-08 17:00:00,2022-05-09 17:00:00,2022-05-09 17:00:00,0,0,Satınalma-Tahir
2022-05-06 18:00:00,Tahsinli Hammadde Tic. A.Ş.,32.0,32,32,Buğday,9250,296000,53280.0,349280.0,2022-05-06 18:00:00,2022-05-09 18:00:00,2022-05-11 18:00:00,2022-05-11 18:00:00,0,0,Satınalma-Kasım
2022-05-06 19:00:00,Şamıtlı Hammadde Tic. A.Ş.,93.0,93,93,Melas,3800,353400,63612.0,417012.0,2022-05-06 19:00:00,2022-05-08 19:00:00,2022-05-12 19:00:00,2022-05-12 19:00:00,0,0,Satınalma-Kasım
2022-05-06 20:00:00,Iğdır Hammadde Tic. A.Ş.,111.0,111,111,Melas,3800,421800,75924.0,497724.0,2022-05-06 20:00:00,2022-05-09 20:00:00,2022-05-10 20:00:00,2022-05-10 20:00:00,1,0,Satınalma-Seyfettin
2022-05-06 21:00:00,Karadere Hammadde Tic. A.Ş.,13.0,13,13,Natmin,250.0,3250.0,585.0,3835.0,2022-05-06 21:00:00,2022-05-08 21:00:00,2022-05-08 21:00:00,2022-05-08 21:00:00,0,0,Satınalma-Seyfettin
2022-05-06 22:00:00,Iğdır Hammadde Tic. A.Ş.,96.0,96,96,Mısır,6000,576000,103680.0,679680.0,2022-05-06 22:00:00,2022-05-08 22:00:00,2022-05-12 22:00:00,2022-05-12 22:00:00,0,0,Satınalma -Süreyya
2022-05-06 23:00:00,Tahsinli Hammadde Tic. A.Ş.,43.0,43,43,Masarasyon suyu,860,36980,6656.4,43636.4,2022-05-06 23:00:00,2022-05-09 23:00:00,2022-05-12 23:00:00,2022-05-12 23:00:00,0,0,Satınalma -Süreyya
2022-05-07 00:00:00,Panama Hammadde Tic. A.Ş.,12.0,12,12,İthal kepek,270.0,3240.0,583.1999999999999,3823.2,2022-05-07 00:00:00,2022-05-10 00:00:00,2022-05-11 00:00:00,2022-05-11 00:00:00,0,0,Satınalma-Kasım
2022-05-07 01:00:00,Özeniş Hammadde Tic. A.Ş.,59.0,59,59,Mısır,6000,354000,63720.0,417720.0,2022-05-07 01:00:00,2022-05-09 01:00:00,2022-05-10 01:00:00,2022-05-10 01:00:00,0,0,Satınalma -Süreyya
2022-05-07 02:00:00,Nevşehir Hammadde Tic. A.Ş.,119.0,119,119,Ruminant besi vm,2800,333200,59976.0,393176.0,2022-05-07 02:00:00,2022-05-09 02:00:00,2022-05-10 02:00:00,2022-05-10 02:00:00,0,0,Satınalma-Sıddık
2022-05-07 03:00:00,Ordulu Hammadde Tic. A.Ş.,9.0,9,9,Vanilya aroması,380.0,3420.0,615.6,4035.6,2022-05-07 03:00:00,2022-05-10 03:00:00,2022-05-13 03:00:00,2022-05-13 03:00:00,0,0,Satınalma-Kasım
2022-05-07 04:00:00,LDK Hammadde Tic. A.Ş.,101.0,101,101,Mermer tozu,150,15150,2727.0,17877.0,2022-05-07 04:00:00,2022-05-09 04:00:00,2022-05-10 04:00:00,2022-05-10 04:00:00,0,0,Satınalma-Tahir
2022-05-07 05:00:00,Hasankaya Hammadde Tic. A.Ş.,8.0,8,8,Sodyum bikarbonat,530.0,4240.0,763.1999999999999,5003.2,2022-05-07 05:00:00,2022-05-09 05:00:00,2022-05-10 05:00:00,2022-05-10 05:00:00,0,0,Satınalma-Tahir
2022-05-07 06:00:00,Ordulu Hammadde Tic. A.Ş.,5.0,5,5,Natmin,250.0,1250.0,225.0,1475.0,2022-05-07 06:00:00,2022-05-09 06:00:00,2022-05-10 06:00:00,2022-05-10 06:00:00,0,0,Satınalma-Seyfettin
2022-05-07 07:00:00,Asrın Hammadde Tic. A.Ş.,40.0,40,40,Ruminant besi vm,2800,112000,20160.0,132160.0,2022-05-07 07:00:00,2022-05-10 07:00:00,2022-05-12 07:00:00,2022-05-12 07:00:00,0,0,Satınalma-Kasım
2022-05-07 08:00:00,Hasankaya Hammadde Tic. A.Ş.,195.0,195,195,Razmol,1100,214500,38610.0,253110.0,2022-05-07 08:00:00,2022-05-09 08:00:00,2022-05-13 08:00:00,2022-05-13 08:00:00,0,0,Satınalma-Seyfettin
2022-05-07 09:00:00,Asrın Hammadde Tic. A.Ş.,12.0,12,12,Natmin,250.0,3000.0,540.0,3540.0,2022-05-07 09:00:00,2022-05-10 09:00:00,2022-05-11 09:00:00,2022-05-11 09:00:00,0,0,Satınalma-Sıddık
2022-05-07 10:00:00,Tahsinli Hammadde Tic. A.Ş.,89.0,89,89,Bisküvit,950,84550,15219.0,99769.0,2022-05-07 10:00:00,2022-05-09 10:00:00,2022-05-13 10:00:00,2022-05-13 10:00:00,0,0,Satınalma-Tahir
2022-05-07 11:00:00,Güzel Hammadde Tic. A.Ş.,15.0,15,15,Kekik aroması,920.0,13800.0,2484.0,16284.0,2022-05-07 11:00:00,2022-05-09 11:00:00,2022-05-09 11:00:00,2022-05-09 11:00:00,0,0,Satınalma -Süreyya
2022-05-07 12:00:00,Dünya Hammadde Tic. A.Ş.,144.0,144,144,Fındık küspesi,4300,619200,111456.0,730656.0,2022-05-07 12:00:00,2022-05-10 12:00:00,2022-05-10 12:00:00,2022-05-10 12:00:00,0,0,Satınalma-Sıddık
2022-05-07 13:00:00,Tahsinli Hammadde Tic. A.Ş.,14.0,14,14,Tuz,150.0,2100.0,378.0,2478.0,2022-05-07 13:00:00,2022-05-10 13:00:00,2022-05-12 13:00:00,2022-05-12 13:00:00,0,0,Satınalma-Kasım
2022-05-07 14:00:00,Güzel Hammadde Tic. A.Ş.,131.0,131,131,Melas,3800,497800,89604.0,587404.0,2022-05-07 14:00:00,2022-05-10 14:00:00,2022-05-14 14:00:00,2022-05-14 14:00:00,0,0,Satınalma-Kasım
2022-05-07 15:00:00,Formül Hammadde Tic. A.Ş.,76.0,76,76,Mermer tozu,150,11400,2052.0,13452.0,2022-05-07 15:00:00,2022-05-09 15:00:00,2022-05-10 15:00:00,2022-05-10 15:00:00,0,0,Satınalma-Seyfettin
2022-05-07 16:00:00,Karadere Hammadde Tic. A.Ş.,155.0,155,155,Arpa,7500,1162500,209250.0,1371750.0,2022-05-07 16:00:00,2022-05-09 16:00:00,2022-05-12 16:00:00,2022-05-12 16:00:00,0,0,Satınalma-Sıddık
2022-05-07 17:00:00,Karadere Hammadde Tic. A.Ş.,63.0,63,63,Buğday,9250,582750,104895.0,687645.0,2022-05-07 17:00:00,2022-05-09 17:00:00,2022-05-10 17:00:00,2022-05-10 17:00:00,0,0,Satınalma-Seyfettin
